shipment_id,origin,destination,distance_km,carrier,mode,order_date,expected_delivery_date,delivered_date,weather_severity,traffic_condition
SHP102954,Mumbai,Delhi,842,FedEx,Truck,2024-08-02,2024-08-08,2024-08-08,1,2
SHP102955,Mumbai,Chennai,1044,EcomExpress,Rail,2024-06-28,2024-07-02,2024-07-03,1,2
SHP102956,Ahmedabad,Pune,1458,BlueDart,Rail,2024-09-24,2024-09-26,2024-09-26,2,1
SHP102957,Mumbai,Bangalore,2254,Delhivery,Air,2024-04-24,2024-05-01,2024-05-01,1,2
SHP102958,Pune,Delhi,329,DHL,Air,2024-05-03,2024-05-08,2024-05-11,3,3
SHP102959,Kolkata,Chennai,478,BlueDart,Rail,2024-06-28,2024-07-05,2024-07-06,3,4
SHP102960,Mumbai,Hyderabad,2051,DHL,Truck,2024-05-18,2024-05-24,2024-05-25,0,4
SHP102961,Hyderabad,Kolkata,1513,FedEx,Air,2024-09-24,2024-09-25,2024-09-25,3,3
SHP102962,Ahmedabad,Chennai,958,BlueDart,Air,2024-08-13,2024-08-14,2024-08-14,1,5
SHP102963,Bangalore,Delhi,2115,Delhivery,Truck,2024-01-12,2024-01-15,2024-01-15,2,2
SHP102964,Ahmedabad,Chennai,778,EcomExpress,Rail,2024-04-22,2024-04-26,2024-04-28,1,1
SHP102965,Mumbai,Hyderabad,1835,Delhivery,Truck,2024-07-01,2024-07-07,2024-07-07,1,4
SHP102966,Ahmedabad,Bangalore,2036,FedEx,Air,2024-09-24,2024-09-30,2024-09-30,2,4
SHP102967,Hyderabad,Pune,303,DHL,Truck,2024-07-27,2024-08-03,2024-08-06,3,3
SHP102968,Delhi,Pune,1381,FedEx,Air,2024-06-03,2024-06-06,2024-06-08,3,5
SHP102969,Delhi,Kolkata,2204,DHL,Air,2024-08-15,2024-08-17,2024-08-17,2,2
SHP102970,Chennai,Hyderabad,1846,EcomExpress,Truck,2024-04-30,2024-05-06,2024-05-08,2,1
SHP102971,Delhi,Pune,2383,DHL,Air,2024-08-13,2024-08-15,2024-08-16,3,1
SHP102972,Delhi,Pune,362,BlueDart,Truck,2024-04-13,2024-04-20,2024-04-22,3,1
SHP102973,Mumbai,Hyderabad,1779,EcomExpress,Rail,2024-08-13,2024-08-17,2024-08-17,3,1
SHP102974,Ahmedabad,Hyderabad,2348,Delhivery,Truck,2024-10-03,2024-10-09,2024-10-12,2,4
SHP102975,Bangalore,Delhi,1088,FedEx,Truck,2024-09-11,2024-09-15,2024-09-15,0,3
SHP102976,Delhi,Mumbai,915,Delhivery,Rail,2024-03-09,2024-03-14,2024-03-16,3,1
SHP102977,Ahmedabad,Kolkata,944,FedEx,Truck,2024-01-10,2024-01-15,2024-01-16,1,5
SHP102978,Kolkata,Pune,2403,FedEx,Air,2024-08-29,2024-09-05,2024-09-06,2,3
SHP102979,Delhi,Chennai,917,EcomExpress,Air,2024-03-08,2024-03-13,2024-03-14,0,2
SHP102980,Chennai,Pune,1878,DHL,Truck,2024-08-19,2024-08-21,2024-08-22,3,5
SHP102981,Kolkata,Ahmedabad,449,BlueDart,Truck,2024-04-25,2024-04-29,2024-04-29,3,2
SHP102982,Kolkata,Pune,1439,FedEx,Air,2024-05-02,2024-05-07,2024-05-07,2,4
SHP102983,Chennai,Ahmedabad,1238,BlueDart,Truck,2024-01-29,2024-01-30,2024-01-30,0,3
SHP102984,Chennai,Kolkata,2225,Delhivery,Truck,2024-10-01,2024-10-03,2024-10-04,2,3
SHP102985,Pune,Hyderabad,1786,EcomExpress,Air,2024-03-13,2024-03-14,2024-03-15,2,4
SHP102986,Kolkata,Pune,2099,DHL,Rail,2024-09-29,2024-10-01,2024-10-01,0,2
SHP102987,Kolkata,Bangalore,378,BlueDart,Air,2024-03-20,2024-03-22,2024-03-22,1,4
SHP102988,Mumbai,Kolkata,1642,EcomExpress,Truck,2024-07-06,2024-07-11,2024-07-11,0,4
SHP102989,Chennai,Mumbai,2321,DHL,Truck,2024-09-25,2024-09-30,2024-10-02,1,5
SHP102990,Pune,Bangalore,1090,FedEx,Air,2024-03-26,2024-03-30,2024-04-01,3,4
SHP102991,Bangalore,Ahmedabad,1121,DHL,Rail,2024-09-13,2024-09-15,2024-09-17,1,5
SHP102992,Chennai,Pune,2195,Delhivery,Air,2024-08-22,2024-08-23,2024-08-23,1,1
SHP102993,Bangalore,Ahmedabad,732,Delhivery,Air,2024-01-19,2024-01-22,2024-01-22,0,5
SHP102994,Mumbai,Pune,791,BlueDart,Truck,2024-01-20,2024-01-27,2024-01-29,1,1
SHP102995,Delhi,Mumbai,1202,DHL,Truck,2024-05-11,2024-05-15,2024-05-17,2,5
SHP102996,Bangalore,Delhi,817,DHL,Truck,2024-01-05,2024-01-09,2024-01-09,0,4
SHP102997,Chennai,Delhi,1118,FedEx,Rail,2024-05-04,2024-05-05,2024-05-08,0,4
SHP102998,Kolkata,Pune,1184,DHL,Rail,2024-01-30,2024-02-05,2024-02-05,2,1
SHP102999,Pune,Delhi,1918,BlueDart,Rail,2024-06-02,2024-06-04,2024-06-04,3,4
SHP103000,Kolkata,Pune,2134,EcomExpress,Truck,2024-08-07,2024-08-09,2024-08-11,0,2
SHP103001,Chennai,Ahmedabad,2364,FedEx,Rail,2024-08-23,2024-08-27,2024-08-29,2,3
SHP103002,Hyderabad,Delhi,142,BlueDart,Air,2024-03-02,2024-03-08,2024-03-09,2,2
SHP103003,Chennai,Bangalore,409,Delhivery,Air,2024-03-11,2024-03-14,2024-03-14,0,2
SHP103004,Bangalore,Chennai,1840,BlueDart,Air,2024-09-20,2024-09-27,2024-09-30,2,3
SHP103005,Kolkata,Pune,1049,DHL,Truck,2024-06-06,2024-06-11,2024-06-11,0,3
SHP103006,Pune,Kolkata,1463,Delhivery,Air,2024-06-20,2024-06-27,2024-06-28,0,1
SHP103007,Mumbai,Ahmedabad,197,DHL,Truck,2024-03-13,2024-03-14,2024-03-15,0,2
SHP103008,Pune,Kolkata,1853,BlueDart,Truck,2024-10-11,2024-10-16,2024-10-17,3,5
SHP103009,Bangalore,Chennai,499,DHL,Truck,2024-05-30,2024-06-02,2024-06-02,1,2
SHP103010,Ahmedabad,Mumbai,1636,BlueDart,Truck,2024-07-23,2024-07-25,2024-07-25,1,4
SHP103011,Ahmedabad,Delhi,329,Delhivery,Rail,2024-05-18,2024-05-25,2024-05-25,2,5
SHP103012,Kolkata,Bangalore,2486,DHL,Truck,2024-10-09,2024-10-11,2024-10-12,1,2
SHP103013,Mumbai,Ahmedabad,1146,Delhivery,Rail,2024-10-23,2024-10-29,2024-10-30,3,3
SHP103014,Delhi,Chennai,2440,BlueDart,Air,2024-03-09,2024-03-16,2024-03-16,1,1
SHP103015,Ahmedabad,Kolkata,931,DHL,Truck,2024-01-02,2024-01-07,2024-01-07,2,3
SHP103016,Delhi,Ahmedabad,735,DHL,Truck,2024-08-09,2024-08-12,2024-08-12,1,4
SHP103017,Bangalore,Mumbai,1579,Delhivery,Air,2024-08-23,2024-08-24,2024-08-25,1,3
SHP103018,Hyderabad,Chennai,330,BlueDart,Rail,2024-05-01,2024-05-02,2024-05-03,1,3
SHP103019,Delhi,Pune,976,DHL,Rail,2024-03-05,2024-03-08,2024-03-08,3,2
SHP103020,Bangalore,Pune,1784,BlueDart,Air,2024-01-03,2024-01-08,2024-01-08,0,1
SHP103021,Hyderabad,Pune,1322,BlueDart,Rail,2024-01-27,2024-01-30,2024-01-30,3,5
SHP103022,Pune,Bangalore,2166,BlueDart,Rail,2024-04-06,2024-04-13,2024-04-13,1,2
SHP103023,Mumbai,Hyderabad,1335,Delhivery,Air,2024-02-02,2024-02-06,2024-02-06,2,3
SHP103024,Mumbai,Bangalore,1614,EcomExpress,Air,2024-03-25,2024-03-29,2024-03-29,3,3
SHP103025,Delhi,Mumbai,1095,FedEx,Rail,2024-05-08,2024-05-15,2024-05-15,3,4
SHP103026,Kolkata,Bangalore,149,FedEx,Rail,2024-10-20,2024-10-27,2024-10-30,0,3
SHP103027,Delhi,Mumbai,1679,Delhivery,Truck,2024-02-18,2024-02-23,2024-02-23,3,2
SHP103028,Delhi,Hyderabad,2499,BlueDart,Rail,2024-06-02,2024-06-09,2024-06-12,0,4
SHP103029,Chennai,Ahmedabad,1045,Delhivery,Rail,2024-05-25,2024-05-31,2024-06-02,2,4
SHP103030,Chennai,Pune,907,FedEx,Air,2024-09-04,2024-09-08,2024-09-10,0,4
SHP103031,Delhi,Kolkata,761,FedEx,Truck,2024-04-10,2024-04-16,2024-04-16,3,2
SHP103032,Hyderabad,Chennai,2019,BlueDart,Air,2024-03-01,2024-03-02,2024-03-03,1,2
SHP103033,Chennai,Mumbai,1089,FedEx,Rail,2024-01-16,2024-01-17,2024-01-18,0,3
SHP103034,Pune,Ahmedabad,1294,DHL,Air,2024-01-27,2024-01-31,2024-02-03,3,5
SHP103035,Pune,Hyderabad,758,BlueDart,Truck,2024-07-02,2024-07-05,2024-07-05,3,4
SHP103036,Bangalore,Delhi,1572,FedEx,Air,2024-01-21,2024-01-24,2024-01-27,0,3
SHP103037,Hyderabad,Kolkata,1649,Delhivery,Truck,2024-01-23,2024-01-30,2024-01-30,2,1
SHP103038,Delhi,Hyderabad,2478,BlueDart,Rail,2024-07-22,2024-07-27,2024-07-28,0,3
SHP103039,Pune,Hyderabad,1255,EcomExpress,Truck,2024-05-29,2024-06-01,2024-06-03,1,3
SHP103040,Delhi,Pune,2203,DHL,Rail,2024-06-02,2024-06-06,2024-06-08,3,5
SHP103041,Kolkata,Pune,2167,DHL,Rail,2024-07-20,2024-07-22,2024-07-25,3,5
SHP103042,Bangalore,Delhi,1372,BlueDart,Rail,2024-04-08,2024-04-11,2024-04-14,3,3
SHP103043,Mumbai,Ahmedabad,2021,Delhivery,Rail,2024-05-15,2024-05-21,2024-05-23,2,5
SHP103044,Bangalore,Chennai,368,EcomExpress,Air,2024-07-11,2024-07-15,2024-07-16,0,2
SHP103045,Delhi,Kolkata,648,FedEx,Rail,2024-07-07,2024-07-08,2024-07-11,1,3
SHP103046,Bangalore,Chennai,1786,FedEx,Air,2024-10-02,2024-10-07,2024-10-10,3,4
SHP103047,Pune,Bangalore,203,EcomExpress,Rail,2024-03-09,2024-03-11,2024-03-14,3,5
SHP103048,Chennai,Kolkata,971,DHL,Air,2024-04-16,2024-04-22,2024-04-22,0,4
SHP103049,Delhi,Ahmedabad,2446,BlueDart,Air,2024-05-06,2024-05-07,2024-05-07,0,5
SHP103050,Bangalore,Chennai,1394,FedEx,Air,2024-02-04,2024-02-06,2024-02-06,0,5
SHP103051,Pune,Hyderabad,1076,FedEx,Rail,2024-01-09,2024-01-13,2024-01-14,1,5
SHP103052,Ahmedabad,Chennai,1707,Delhivery,Truck,2024-07-17,2024-07-19,2024-07-19,2,3
SHP103053,Mumbai,Pune,2135,DHL,Truck,2024-06-20,2024-06-21,2024-06-23,2,2
SHP103054,Bangalore,Delhi,1464,BlueDart,Truck,2024-07-11,2024-07-14,2024-07-17,0,5
SHP103055,Chennai,Delhi,1534,DHL,Air,2024-09-18,2024-09-23,2024-09-23,3,2
SHP103056,Pune,Kolkata,2103,FedEx,Air,2024-08-07,2024-08-14,2024-08-17,0,5
SHP103057,Chennai,Hyderabad,446,BlueDart,Truck,2024-06-29,2024-07-05,2024-07-05,3,4
SHP103058,Delhi,Kolkata,1696,FedEx,Rail,2024-01-09,2024-01-10,2024-01-10,3,3
SHP103059,Kolkata,Hyderabad,2272,DHL,Air,2024-08-01,2024-08-05,2024-08-05,3,2
SHP103060,Kolkata,Ahmedabad,1232,BlueDart,Air,2024-07-21,2024-07-24,2024-07-24,3,4
SHP103061,Kolkata,Delhi,736,BlueDart,Air,2024-01-03,2024-01-09,2024-01-09,3,3
SHP103062,Hyderabad,Delhi,618,Delhivery,Air,2024-04-30,2024-05-04,2024-05-04,3,4
SHP103063,Kolkata,Ahmedabad,568,BlueDart,Rail,2024-02-29,2024-03-03,2024-03-05,0,4
SHP103064,Hyderabad,Chennai,1391,FedEx,Air,2024-02-03,2024-02-10,2024-02-12,1,5
SHP103065,Mumbai,Pune,878,FedEx,Air,2024-09-27,2024-10-03,2024-10-03,0,3
SHP103066,Ahmedabad,Chennai,2357,Delhivery,Air,2024-10-13,2024-10-18,2024-10-18,1,5
SHP103067,Chennai,Kolkata,2021,BlueDart,Rail,2024-01-25,2024-01-29,2024-01-29,3,2
SHP103068,Bangalore,Pune,2293,BlueDart,Air,2024-05-21,2024-05-26,2024-05-28,2,1
SHP103069,Delhi,Hyderabad,2025,Delhivery,Rail,2024-05-19,2024-05-24,2024-05-24,1,3
SHP103070,Kolkata,Chennai,494,Delhivery,Truck,2024-02-10,2024-02-17,2024-02-17,2,2
SHP103071,Mumbai,Hyderabad,1070,Delhivery,Truck,2024-04-09,2024-04-11,2024-04-13,2,2
SHP103072,Mumbai,Kolkata,773,FedEx,Truck,2024-04-25,2024-04-28,2024-04-30,1,3
SHP103073,Bangalore,Delhi,326,EcomExpress,Air,2024-06-10,2024-06-17,2024-06-17,2,3
SHP103074,Ahmedabad,Mumbai,1155,Delhivery,Truck,2024-07-04,2024-07-07,2024-07-07,0,1
SHP103075,Chennai,Hyderabad,1242,EcomExpress,Rail,2024-03-24,2024-03-31,2024-04-02,1,3
SHP103076,Delhi,Hyderabad,1533,DHL,Air,2024-10-23,2024-10-30,2024-10-31,2,1
SHP103077,Pune,Mumbai,1141,Delhivery,Air,2024-01-30,2024-01-31,2024-02-03,1,2
SHP103078,Chennai,Pune,1435,BlueDart,Truck,2024-02-15,2024-02-18,2024-02-18,3,2
SHP103079,Hyderabad,Chennai,660,EcomExpress,Air,2024-02-14,2024-02-19,2024-02-20,3,1
SHP103080,Kolkata,Bangalore,2113,FedEx,Air,2024-03-17,2024-03-21,2024-03-22,2,2
SHP103081,Mumbai,Hyderabad,193,Delhivery,Truck,2024-02-20,2024-02-26,2024-02-29,1,4
SHP103082,Chennai,Kolkata,2011,DHL,Truck,2024-07-06,2024-07-07,2024-07-10,0,3
SHP103083,Chennai,Hyderabad,2152,DHL,Rail,2024-07-26,2024-07-29,2024-07-30,2,4
SHP103084,Hyderabad,Pune,2094,Delhivery,Air,2024-04-16,2024-04-17,2024-04-19,1,5
SHP103085,Kolkata,Hyderabad,1314,FedEx,Truck,2024-02-29,2024-03-03,2024-03-03,2,3
SHP103086,Bangalore,Chennai,563,EcomExpress,Rail,2024-06-14,2024-06-19,2024-06-19,0,4
SHP103087,Chennai,Bangalore,490,Delhivery,Truck,2024-10-08,2024-10-13,2024-10-13,2,2
SHP103088,Bangalore,Hyderabad,582,FedEx,Truck,2024-02-11,2024-02-16,2024-02-17,0,1
SHP103089,Kolkata,Pune,2200,DHL,Truck,2024-09-09,2024-09-14,2024-09-15,0,4
SHP103090,Hyderabad,Chennai,1528,Delhivery,Air,2024-10-18,2024-10-25,2024-10-25,2,3
SHP103091,Bangalore,Chennai,2153,Delhivery,Truck,2024-04-04,2024-04-07,2024-04-07,3,2
SHP103092,Ahmedabad,Pune,1139,FedEx,Truck,2024-06-21,2024-06-23,2024-06-23,1,5
SHP103093,Ahmedabad,Chennai,1579,FedEx,Truck,2024-08-01,2024-08-02,2024-08-02,3,2
SHP103094,Pune,Ahmedabad,2069,FedEx,Air,2024-01-14,2024-01-16,2024-01-16,0,1
SHP103095,Pune,Mumbai,1523,Delhivery,Air,2024-07-23,2024-07-26,2024-07-26,1,5
SHP103096,Bangalore,Ahmedabad,908,DHL,Air,2024-06-25,2024-06-27,2024-06-27,1,1
SHP103097,Bangalore,Kolkata,1864,EcomExpress,Truck,2024-05-28,2024-05-29,2024-05-30,2,1
SHP103098,Delhi,Chennai,1956,EcomExpress,Rail,2024-07-28,2024-07-30,2024-08-02,2,3
SHP103099,Delhi,Ahmedabad,1033,DHL,Air,2024-08-27,2024-09-03,2024-09-05,3,4
SHP103100,Pune,Mumbai,1544,DHL,Air,2024-07-26,2024-07-31,2024-07-31,1,2
SHP103101,Mumbai,Kolkata,2104,FedEx,Truck,2024-09-06,2024-09-12,2024-09-12,3,5
SHP103102,Chennai,Pune,1863,EcomExpress,Rail,2024-04-16,2024-04-23,2024-04-23,0,1
SHP103103,Delhi,Mumbai,1324,DHL,Air,2024-04-11,2024-04-13,2024-04-13,3,3
SHP103104,Kolkata,Delhi,1105,EcomExpress,Rail,2024-01-13,2024-01-19,2024-01-22,0,1
SHP103105,Bangalore,Kolkata,2305,Delhivery,Truck,2024-02-22,2024-02-26,2024-02-27,0,4
SHP103106,Pune,Hyderabad,661,BlueDart,Rail,2024-04-05,2024-04-07,2024-04-07,1,4
SHP103107,Kolkata,Pune,371,FedEx,Rail,2024-08-01,2024-08-06,2024-08-09,2,3
SHP103108,Bangalore,Chennai,2144,BlueDart,Rail,2024-05-16,2024-05-20,2024-05-23,1,4
SHP103109,Bangalore,Delhi,1378,Delhivery,Rail,2024-03-15,2024-03-19,2024-03-20,1,4
SHP103110,Bangalore,Kolkata,731,FedEx,Air,2024-03-23,2024-03-30,2024-04-01,0,3
SHP103111,Ahmedabad,Bangalore,674,EcomExpress,Rail,2024-10-26,2024-11-01,2024-11-02,3,1
SHP103112,Kolkata,Hyderabad,630,EcomExpress,Truck,2024-05-14,2024-05-16,2024-05-18,0,1
SHP103113,Chennai,Mumbai,1142,DHL,Truck,2024-09-17,2024-09-19,2024-09-21,3,3
SHP103114,Delhi,Chennai,948,BlueDart,Truck,2024-02-03,2024-02-08,2024-02-09,3,2
SHP103115,Hyderabad,Ahmedabad,1987,EcomExpress,Rail,2024-05-15,2024-05-17,2024-05-17,2,3
SHP103116,Chennai,Ahmedabad,1397,BlueDart,Air,2024-01-19,2024-01-24,2024-01-24,2,1
SHP103117,Ahmedabad,Mumbai,1184,EcomExpress,Air,2024-05-23,2024-05-25,2024-05-26,3,3
SHP103118,Bangalore,Pune,1805,EcomExpress,Air,2024-04-13,2024-04-18,2024-04-18,3,3
SHP103119,Kolkata,Ahmedabad,387,BlueDart,Truck,2024-02-19,2024-02-25,2024-02-27,2,3
SHP103120,Chennai,Bangalore,1709,DHL,Truck,2024-08-24,2024-08-26,2024-08-26,3,2
SHP103121,Delhi,Bangalore,1964,EcomExpress,Rail,2024-08-26,2024-09-02,2024-09-04,3,3
SHP103122,Chennai,Hyderabad,1219,Delhivery,Rail,2024-02-22,2024-02-29,2024-02-29,0,4
SHP103123,Mumbai,Chennai,2321,DHL,Truck,2024-01-10,2024-01-17,2024-01-17,3,2
SHP103124,Kolkata,Pune,2022,EcomExpress,Truck,2024-04-18,2024-04-19,2024-04-19,1,4
SHP103125,Kolkata,Bangalore,424,BlueDart,Rail,2024-07-02,2024-07-07,2024-07-09,1,1
SHP103126,Kolkata,Pune,536,DHL,Truck,2024-04-06,2024-04-07,2024-04-09,0,1
SHP103127,Ahmedabad,Hyderabad,2220,BlueDart,Truck,2024-06-13,2024-06-20,2024-06-20,3,1
SHP103128,Chennai,Hyderabad,1655,DHL,Air,2024-04-15,2024-04-18,2024-04-18,3,2
SHP103129,Bangalore,Mumbai,2080,EcomExpress,Rail,2024-03-08,2024-03-11,2024-03-11,3,1
SHP103130,Mumbai,Ahmedabad,1416,EcomExpress,Truck,2024-10-22,2024-10-27,2024-10-27,3,3
SHP103131,Mumbai,Ahmedabad,1834,DHL,Truck,2024-06-26,2024-07-01,2024-07-04,3,3
SHP103132,Pune,Chennai,746,BlueDart,Air,2024-02-15,2024-02-16,2024-02-16,1,2
SHP103133,Delhi,Kolkata,662,Delhivery,Air,2024-04-24,2024-04-27,2024-04-29,0,4
SHP103134,Mumbai,Chennai,2213,Delhivery,Rail,2024-08-13,2024-08-15,2024-08-15,1,3
SHP103135,Hyderabad,Chennai,1624,DHL,Rail,2024-08-09,2024-08-13,2024-08-13,0,4
SHP103136,Chennai,Pune,2009,Delhivery,Rail,2024-09-17,2024-09-20,2024-09-20,1,1
SHP103137,Delhi,Mumbai,530,EcomExpress,Air,2024-04-28,2024-05-01,2024-05-01,0,1
SHP103138,Kolkata,Chennai,1253,BlueDart,Rail,2024-01-27,2024-02-02,2024-02-02,3,4
SHP103139,Bangalore,Mumbai,2057,FedEx,Rail,2024-08-24,2024-08-29,2024-08-31,2,1
SHP103140,Chennai,Hyderabad,2440,BlueDart,Rail,2024-09-22,2024-09-29,2024-10-01,2,4
SHP103141,Pune,Delhi,791,BlueDart,Truck,2024-05-12,2024-05-13,2024-05-13,1,4
SHP103142,Ahmedabad,Hyderabad,2204,DHL,Rail,2024-09-30,2024-10-03,2024-10-03,2,3
SHP103143,Pune,Ahmedabad,474,DHL,Truck,2024-08-29,2024-09-05,2024-09-06,0,5
SHP103144,Delhi,Mumbai,727,FedEx,Air,2024-09-11,2024-09-17,2024-09-17,1,1
SHP103145,Ahmedabad,Mumbai,2355,Delhivery,Truck,2024-08-14,2024-08-18,2024-08-18,3,5
SHP103146,Chennai,Kolkata,1295,EcomExpress,Rail,2024-10-27,2024-11-03,2024-11-05,1,1
SHP103147,Chennai,Mumbai,2385,DHL,Air,2024-06-25,2024-06-30,2024-07-01,3,2
SHP103148,Bangalore,Pune,1402,Delhivery,Rail,2024-07-02,2024-07-04,2024-07-06,1,4
SHP103149,Mumbai,Chennai,549,FedEx,Truck,2024-04-23,2024-04-29,2024-04-30,2,2
SHP103150,Hyderabad,Chennai,1900,Delhivery,Truck,2024-10-24,2024-10-28,2024-10-28,1,5
SHP103151,Hyderabad,Delhi,1428,EcomExpress,Truck,2024-06-04,2024-06-05,2024-06-07,3,2
SHP103152,Pune,Chennai,1301,BlueDart,Truck,2024-05-09,2024-05-15,2024-05-15,0,2
SHP103153,Mumbai,Kolkata,272,BlueDart,Air,2024-05-20,2024-05-21,2024-05-21,3,1
SHP103154,Chennai,Ahmedabad,920,BlueDart,Truck,2024-03-23,2024-03-27,2024-03-27,1,4
SHP103155,Ahmedabad,Hyderabad,2306,FedEx,Air,2024-04-30,2024-05-03,2024-05-04,2,5
SHP103156,Kolkata,Pune,1627,BlueDart,Air,2024-05-26,2024-06-02,2024-06-02,1,5
SHP103157,Delhi,Mumbai,403,EcomExpress,Rail,2024-08-06,2024-08-11,2024-08-14,1,2
SHP103158,Chennai,Hyderabad,1561,Delhivery,Rail,2024-04-27,2024-05-01,2024-05-01,1,4
SHP103159,Bangalore,Delhi,2071,Delhivery,Air,2024-03-06,2024-03-08,2024-03-08,1,3
SHP103160,Chennai,Bangalore,1199,DHL,Truck,2024-07-05,2024-07-08,2024-07-08,0,3
SHP103161,Ahmedabad,Mumbai,1554,EcomExpress,Air,2024-06-14,2024-06-20,2024-06-20,2,1
SHP103162,Mumbai,Bangalore,2437,DHL,Rail,2024-03-17,2024-03-23,2024-03-23,3,5
SHP103163,Ahmedabad,Bangalore,1225,Delhivery,Air,2024-05-20,2024-05-23,2024-05-23,2,1
SHP103164,Kolkata,Ahmedabad,2494,FedEx,Air,2024-04-19,2024-04-23,2024-04-23,0,4
SHP103165,Bangalore,Kolkata,253,DHL,Truck,2024-03-17,2024-03-22,2024-03-22,2,5
SHP103166,Kolkata,Chennai,2192,FedEx,Rail,2024-03-28,2024-03-30,2024-03-31,2,1
SHP103167,Bangalore,Kolkata,1743,EcomExpress,Rail,2024-06-18,2024-06-24,2024-06-27,3,5
SHP103168,Delhi,Bangalore,982,BlueDart,Air,2024-06-29,2024-07-02,2024-07-05,3,2
SHP103169,Bangalore,Ahmedabad,2324,FedEx,Rail,2024-01-14,2024-01-16,2024-01-17,0,5
SHP103170,Chennai,Pune,2321,EcomExpress,Truck,2024-08-03,2024-08-06,2024-08-06,0,2
SHP103171,Mumbai,Kolkata,651,DHL,Truck,2024-07-26,2024-07-29,2024-07-30,1,5
SHP103172,Pune,Bangalore,2231,EcomExpress,Rail,2024-09-19,2024-09-23,2024-09-23,1,1
SHP103173,Pune,Mumbai,2022,DHL,Truck,2024-05-07,2024-05-13,2024-05-14,3,4
SHP103174,Mumbai,Bangalore,1155,Delhivery,Rail,2024-10-17,2024-10-23,2024-10-26,3,3
SHP103175,Mumbai,Chennai,1695,DHL,Rail,2024-08-15,2024-08-18,2024-08-18,1,5
SHP103176,Mumbai,Chennai,765,EcomExpress,Air,2024-04-13,2024-04-17,2024-04-17,0,4
SHP103177,Bangalore,Hyderabad,1693,EcomExpress,Air,2024-10-17,2024-10-20,2024-10-20,3,4
SHP103178,Kolkata,Mumbai,602,BlueDart,Truck,2024-08-16,2024-08-22,2024-08-24,1,4
SHP103179,Chennai,Bangalore,2253,FedEx,Rail,2024-05-14,2024-05-20,2024-05-20,0,2
SHP103180,Bangalore,Pune,1113,EcomExpress,Rail,2024-04-15,2024-04-21,2024-04-21,0,2
SHP103181,Delhi,Hyderabad,401,BlueDart,Rail,2024-03-29,2024-03-30,2024-03-31,2,3
SHP103182,Ahmedabad,Mumbai,943,DHL,Air,2024-08-23,2024-08-26,2024-08-29,1,4
SHP103183,Bangalore,Hyderabad,821,DHL,Rail,2024-09-22,2024-09-29,2024-09-30,2,1
SHP103184,Mumbai,Ahmedabad,1566,EcomExpress,Rail,2024-06-07,2024-06-13,2024-06-13,0,4
SHP103185,Bangalore,Chennai,140,DHL,Air,2024-10-25,2024-10-31,2024-11-01,3,4
SHP103186,Pune,Hyderabad,354,DHL,Rail,2024-01-20,2024-01-27,2024-01-28,3,1
SHP103187,Chennai,Kolkata,719,BlueDart,Truck,2024-02-08,2024-02-13,2024-02-14,2,4
SHP103188,Mumbai,Bangalore,2098,DHL,Air,2024-07-17,2024-07-23,2024-07-23,0,3
SHP103189,Kolkata,Chennai,1321,FedEx,Air,2024-07-28,2024-08-03,2024-08-05,1,1
SHP103190,Kolkata,Delhi,1579,Delhivery,Rail,2024-10-23,2024-10-24,2024-10-24,2,1
SHP103191,Ahmedabad,Kolkata,412,DHL,Rail,2024-01-21,2024-01-28,2024-01-28,2,2
SHP103192,Pune,Mumbai,652,DHL,Air,2024-03-28,2024-04-01,2024-04-01,1,1
SHP103193,Ahmedabad,Kolkata,1385,BlueDart,Air,2024-07-23,2024-07-30,2024-07-30,1,4
SHP103194,Kolkata,Chennai,1454,FedEx,Rail,2024-07-21,2024-07-25,2024-07-28,2,1
SHP103195,Bangalore,Chennai,1025,FedEx,Air,2024-02-21,2024-02-24,2024-02-27,0,2
SHP103196,Delhi,Pune,753,DHL,Truck,2024-03-12,2024-03-17,2024-03-17,1,4
SHP103197,Mumbai,Hyderabad,839,DHL,Rail,2024-07-02,2024-07-06,2024-07-09,2,2
SHP103198,Pune,Ahmedabad,2241,Delhivery,Rail,2024-05-27,2024-05-29,2024-05-29,0,4
SHP103199,Chennai,Kolkata,2489,FedEx,Air,2024-08-12,2024-08-17,2024-08-18,0,4
SHP103200,Delhi,Pune,732,BlueDart,Air,2024-06-08,2024-06-14,2024-06-16,1,1
SHP103201,Bangalore,Delhi,1311,DHL,Air,2024-08-10,2024-08-14,2024-08-17,3,5
SHP103202,Hyderabad,Bangalore,1611,DHL,Truck,2024-04-24,2024-04-28,2024-04-30,0,2
SHP103203,Bangalore,Hyderabad,1724,FedEx,Rail,2024-07-10,2024-07-13,2024-07-14,1,5
SHP103204,Kolkata,Ahmedabad,756,BlueDart,Truck,2024-09-01,2024-09-03,2024-09-06,1,3
SHP103205,Pune,Chennai,1419,Delhivery,Rail,2024-09-08,2024-09-14,2024-09-16,1,2
SHP103206,Ahmedabad,Kolkata,1112,DHL,Air,2024-06-25,2024-07-02,2024-07-02,1,5
SHP103207,Delhi,Pune,1359,Delhivery,Truck,2024-08-05,2024-08-06,2024-08-06,1,2
SHP103208,Delhi,Pune,616,DHL,Rail,2024-09-23,2024-09-26,2024-09-26,0,3
SHP103209,Chennai,Pune,1848,FedEx,Rail,2024-07-08,2024-07-13,2024-07-13,0,3
